Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|     254 |         254 |       00:02:55 |       97.82% |       96.02% |       0.0758 |       0.1428 |          0.0010 |
|     255 |         255 |       00:02:55 |       97.83% |       96.03% |       0.0757 |       0.1426 |          0.0010 |
|     256 |         256 |       00:02:56 |       97.83% |       96.04% |       0.0755 |       0.1427 |          0.0010 |
|     257 |         257 |       00:02:57 |       97.84% |       96.04% |       0.0754 |       0.1431 |          0.0010 |
|     258 |         258 |       00:02:57 |       97.85% |       96.04% |       0.0753 |       0.1431 |          0.0010 |
|     259 |         259 |       00:02:58 |       97.85% |       96.04% |       0.0751 |       0.1431 |          0.0010 |
|     260 |         260 |       00:02:59 |       97.85% |       96.06% |       0.0750 |       0.1431 |          0.0010 |
|     261 |         261 |       00:02:59 |       97.85% |       96.05% |       0.0749 |       0.1430 |          0.0010 |
|     262 |         262 |       00:03:00 |       97.86% |       96.04% |       0.0748 |       0.1428 |          0.0010 |
|     263 |         263 |       00:03:01 |       97.87% |       96.04% |       0.0746 |       0.1427 |          0.0010 |
|     264 |         264 |       00:03:02 |       97.87% |       96.03% |       0.0745 |       0.1426 |          0.0010 |
|     265 |         265 |       00:03:02 |       97.87% |       96.04% |       0.0743 |       0.1426 |          0.0010 |
|     266 |         266 |       00:03:03 |       97.87% |       96.03% |       0.0742 |       0.1425 |          0.0010 |
|     267 |         267 |       00:03:04 |       97.87% |       96.04% |       0.0742 |       0.1423 |          0.0010 |
|     268 |         268 |       00:03:04 |       97.87% |       96.03% |       0.0741 |       0.1422 |          0.0010 |
|     269 |         269 |       00:03:05 |       97.88% |       95.99% |       0.0739 |       0.1422 |          0.0010 |
|     270 |         270 |       00:03:06 |       97.88% |       95.98% |       0.0738 |       0.1421 |          0.0010 |
|     271 |         271 |       00:03:06 |       97.88% |       95.98% |       0.0737 |       0.1421 |          0.0010 |
|     272 |         272 |       00:03:07 |       97.88% |       95.98% |       0.0736 |       0.1422 |          0.0010 |
|     273 |         273 |       00:03:08 |       97.89% |       96.01% |       0.0735 |       0.1421 |          0.0010 |
|     274 |         274 |       00:03:08 |       97.89% |       96.00% |       0.0735 |       0.1421 |          0.0010 |
|     275 |         275 |       00:03:09 |       97.89% |       95.97% |       0.0734 |       0.1421 |          0.0010 |
|     276 |         276 |       00:03:10 |       97.90% |       95.97% |       0.0733 |       0.1420 |          0.0010 |
|     277 |         277 |       00:03:10 |       97.90% |       95.96% |       0.0732 |       0.1419 |          0.0010 |
|     278 |         278 |       00:03:11 |       97.91% |       95.97% |       0.0731 |       0.1418 |          0.0010 |
|     279 |         279 |       00:03:12 |       97.91% |       95.98% |       0.0730 |       0.1418 |          0.0010 |
|     280 |         280 |       00:03:12 |       97.91% |       95.97% |       0.0729 |       0.1419 |          0.0010 |
|     281 |         281 |       00:03:13 |       97.92% |       95.96% |       0.0728 |       0.1420 |          0.0010 |
|     282 |         282 |       00:03:14 |       97.92% |       95.96% |       0.0727 |       0.1420 |          0.0010 |
|     283 |         283 |       00:03:14 |       97.92% |       95.94% |       0.0726 |       0.1420 |          0.0010 |
|     284 |         284 |       00:03:15 |       97.92% |       95.95% |       0.0725 |       0.1419 |          0.0010 |
|     285 |         285 |       00:03:16 |       97.93% |       95.97% |       0.0724 |       0.1418 |          0.0010 |
|     286 |         286 |       00:03:16 |       97.92% |       95.95% |       0.0724 |       0.1418 |          0.0010 |
|     287 |         287 |       00:03:17 |       97.93% |       95.92% |       0.0723 |       0.1420 |          0.0010 |
|     288 |         288 |       00:03:18 |       97.93% |       95.93% |       0.0722 |       0.1419 |          0.0010 |
|     289 |         289 |       00:03:18 |       97.92% |       95.94% |       0.0721 |       0.1419 |          0.0010 |
|     290 |         290 |       00:03:19 |       97.93% |       95.93% |       0.0720 |       0.1420 |          0.0010 |
|     291 |         291 |       00:03:20 |       97.93% |       95.93% |       0.0719 |       0.1420 |          0.0010 |
|     292 |         292 |       00:03:21 |       97.93% |       95.95% |       0.0719 |       0.1423 |          0.0010 |
|     293 |         293 |       00:03:21 |       97.94% |       95.96% |       0.0718 |       0.1424 |          0.0010 |
|     294 |         294 |       00:03:22 |       97.94% |       95.94% |       0.0717 |       0.1423 |          0.0010 |
|     295 |         295 |       00:03:23 |       97.94% |       95.92% |       0.0716 |       0.1422 |          0.0010 |
|     296 |         296 |       00:03:23 |       97.94% |       95.94% |       0.0716 |       0.1422 |          0.0010 |
|     297 |         297 |       00:03:24 |       97.94% |       95.96% |       0.0715 |       0.1421 |          0.0010 |
|     298 |         298 |       00:03:25 |       97.94% |       95.96% |       0.0714 |       0.1422 |          0.0010 |
|     299 |         299 |       00:03:25 |       97.95% |       95.95% |       0.0713 |       0.1422 |          0.0010 |
|     300 |         300 |       00:03:26 |       97.96% |       95.95% |       0.0712 |       0.1421 |          0.0010 |
|     301 |         301 |       00:03:27 |       97.96% |       95.95% |       0.0711 |       0.1421 |          0.0010 |
|     302 |         302 |       00:03:27 |       97.96% |       95.97% |       0.0710 |       0.1421 |          0.0010 |
|     303 |         303 |       00:03:28 |       97.96% |       95.97% |       0.0711 |       0.1420 |          0.0010 |
|     304 |         304 |       00:03:29 |       97.96% |       95.95% |       0.0711 |       0.1422 |          0.0010 |
|     305 |         305 |       00:03:29 |       97.96% |       95.96% |       0.0710 |       0.1423 |          0.0010 |
|     306 |         306 |       00:03:30 |       97.96% |       95.97% |       0.0709 |       0.1422 |          0.0010 |
|     307 |         307 |       00:03:31 |       97.96% |       95.97% |       0.0708 |       0.1420 |          0.0010 |
|     308 |         308 |       00:03:31 |       97.96% |       95.97% |       0.0707 |       0.1419 |          0.0010 |
|     309 |         309 |       00:03:32 |       97.97% |       95.97% |       0.0706 |       0.1419 |          0.0010 |
|     310 |         310 |       00:03:33 |       97.97% |       95.99% |       0.0706 |       0.1418 |          0.0010 |
|     311 |         311 |       00:03:34 |       97.98% |       95.98% |       0.0705 |       0.1417 |          0.0010 |
|     312 |         312 |       00:03:34 |       97.98% |       95.97% |       0.0704 |       0.1417 |          0.0010 |
|     313 |         313 |       00:03:35 |       97.98% |       95.95% |       0.0704 |       0.1419 |          0.0010 |
|     314 |         314 |       00:03:36 |       97.99% |       95.96% |       0.0703 |       0.1420 |          0.0010 |
|     315 |         315 |       00:03:36 |       97.99% |       95.97% |       0.0703 |       0.1420 |          0.0010 |
|     316 |         316 |       00:03:37 |       97.99% |       95.97% |       0.0702 |       0.1419 |          0.0010 |
|     317 |         317 |       00:03:38 |       97.99% |       95.97% |       0.0701 |       0.1419 |          0.0010 |
|     318 |         318 |       00:03:38 |       97.99% |       95.97% |       0.0701 |       0.1419 |          0.0010 |
|     319 |         319 |       00:03:39 |       97.99% |       95.96% |       0.0700 |       0.1420 |          0.0010 |
|     320 |         320 |       00:03:40 |       97.99% |       95.96% |       0.0699 |       0.1420 |          0.0010 |
|======================================================================================================================|
